station_no,name_tw,parking_spaces,lat,lng
500608057,雷虎公園,12,24.18231,120.66735
500608058,敦化公園(后庄七街),28,24.18802,120.66724
500608059,中清經貿五路口,20,24.191267,120.660662
500608060,老樹公園(經貿一路),26,24.182571,120.662381
500608061,軍福公園(軍福十九路),20,24.18006,120.71534
500608062,洲際棒球場(環中路),15,24.20077,120.68406
500608063,洲際棒球場(崇德十九路),15,24.19795,120.68357
500608064,崇德十四平路口,15,24.1888,120.68022
500608065,后庄公園,15,24.19141,120.66219
500608066,生態淨水體驗公園,13,24.19735,120.70763
500608067,綠空廊道(東山路),15,24.17002,120.70049
500608068,大德公園,16,24.18161,120.67207
500608069,蓬勃運動中心,16,24.1764,120.67659
500608070,北屯國小,26,24.16416,120.69081
500608071,北屯兒童公園,14,24.17018,120.69426
500608072,北屯區文昌國小,22,24.16712,120.69152
500608073,三光太原路口,16,24.16474,120.6967
500608074,東光國小,12,24.17178,120.70236
500608075,北屯區公所,10,24.18299,120.68631
500608076,四張犁農村公園,10,24.19446,120.68216
500608077,四張犁圖書館,12,24.1947,120.68049
500608078,新都生態公園,12,24.1738,120.73008
500608079,舊社公園,29,24.18206,120.7014
500608080,太原停車場,12,24.16264,120.72146
500608081,和福公園,10,24.17032,120.72337
500608082,經補庫停車場,12,24.176861,120.732743
500608083,一德公園,14,24.166088,120.693634
500608084,永和巷公園,17,24.177555,120.676693
500608085,水湳生態公園,10,24.1788662,120.6791003
500608086,仁和福德公園,11,24.182242,120.678732
500608087,和順公園,13,24.177865,120.723157
500608088,文心國小,20,24.1732,120.68178
500608089,廍興公園,16,24.15934,120.72069
500608090,823紀念公園,36,24.18695,120.68786
500608091,祥和公園,16,24.16547,120.72322
500608092,北新國中,30,24.17888,120.69668
500608093,潮春公園,16,24.19486,120.6883
500608094,陸光公園,15,24.19379,120.68376
500608095,中臺科技大學(東北側),20,24.17539,120.73614
500608096,太原六號橋,20,24.16108,120.72849
500608097,昌盛公園,18,24.16399,120.72538
500608098,廍子公園,20,24.16678,120.73107
500608099,明道普霖斯頓小學,10,24.177502,120.684839
500608100,南興敦富七街口,20,24.18937,120.70524
500608101,綠空廊道(北屯路471巷),15,24.18452,120.70253
500608102,綠空廊道(三光北一街),38,24.16761,120.70001
500608103,中臺科技大學(西南側),16,24.17469,120.73512
500608104,環中東東山路口,12,24.1757,120.72107
500608105,和祥公園,15,24.16984,120.72744
500608106,臺中市網球中心,15,24.16453,120.73003
500608107,景福公園,12,24.17177,120.71596
500608108,敦富敦富十街口,16,24.19374,120.70695
500608109,南興南興北一路口,12,24.18651,120.70453
500608110,旅順公園,21,24.17369,120.69222
500608111,東新公園,15,24.17515,120.68034
500608112,新平公園,15,24.18666,120.66249
500608113,祥順太順路口,10,24.15871,120.72753
500608114,自然感官公園,15,24.19383,120.70611
500608115,同榮公園,19,24.19746,120.66303
500608116,太順太順三街口,16,24.15851,120.72393
500608117,四張犁國中,16,24.19351,120.67634
500608119,信平順平二街口,43,24.178761,120.662056
500608120,生態室外教育公園,20,24.1976,120.70597
500608121,廣兼停8停車場,20,24.17445,120.70548
500608122,環中東太原路口,18,24.16334,120.71974
500608123,原住民主題公園,16,24.1675,120.71653
500608124,景賢公園,15,24.16824,120.71282
500608125,南興停車場,18,24.18,120.70891
500608126,松竹五水景街口,16,24.1748,120.71108
500608127,祥順太順路口(東側),16,24.159534,120.727877
500608128,廍子國小,19,24.166999,120.722141
500608129,水景公園,15,24.174257,120.712712
500608130,松竹里守望相助隊,15,24.182072,120.68764
500608131,松竹北一街松竹路三段口,14,24.181883,120.683266
500608132,建和東山路口,13,24.17599,120.72473
500608133,新都生態公園(和祥五街),15,24.17317,120.72707
500608134,博愛公園,13,24.16444,120.7331
500608135,祥順軍福七路口,15,24.16542,120.72747
500608136,三光停車場,17,24.168523,120.696344
500608137,崇德八路梅川東路口,13,24.18374,120.68239
500608138,中清文心路口(東南側),13,24.17378,120.67216
500608140,水湳公園,17,24.17683,120.67597
500608141,文心熱河路口,21,24.17196,120.68812
500608142,崇德公園,10,24.169477,120.68402
500608143,崇德青島路口(東南側),8,24.16828,120.68534
500608144,崇德北平路口(西南側),11,24.170702,120.685231
500608145,舊社公園(北屯路439-17巷),12,24.18091,120.69929
500608146,二分埔生態公園(山西路),13,24.1773,120.67696
500608147,太順太和路口,9,24.158606,120.724701
500608148,環中東軍福十八路口,15,24.17833,120.72099
500608149,軍福公園(軍福十八路),20,24.17826,120.715
500608150,東山路中興巷口,26,24.17997,120.74118
500608151,東山機車停車場,11,24.17668,120.73371
500608152,豐樂路停車場,13,24.194382,120.689923
500608153,環中豐樂路口(東南側),13,24.200839,120.694197
500608154,太原廍子路口(東南側),10,24.16091,120.73343
500608155,太和六街建和路口,15,24.16749,120.72442
500608156,三光童玩公園,18,24.16651,120.69636
500608157,水景玫瑰公園,20,24.1722,120.70754
500608158,兒45綠地,15,24.18484,120.67038
500608159,文心北屯路口(西北側),20,24.17061,120.69769
500608160,麻園東瀋陽路口,20,24.17498,120.67449
500608161,太原足球場,17,24.16093,120.72033
500608163,敦富六街南興路口,14,24.187816,120.704201
500608164,北屯南興北一路口(東北側),16,24.18664,120.70262
500608165,北屯南興北一路口(東南側),17,24.18631,120.70261
500608166,敦富一街敦富路口(西南側),18,24.18378,120.70697
500608167,建和軍福十一路口,12,24.17019,120.72462
500608168,823紀念公園(崇德十路),17,24.188158,120.68911
500608169,松竹旱溪東路口(西南側),15,24.18217,120.71168
500608170,公園2-3,16,24.19632,120.68503
500608171,補鼎仔公園,15,24.192708,120.710439
500608172,旱溪西南興二路口(東側),15,24.17607,120.70968
500608173,南興二南興路口(東南側),30,24.17592,120.70432
500608174,景福公園(景賢二路),15,24.17223,120.71728
500608175,松竹五路軍榮五街口,15,24.17625,120.712933
500608176,勝麗方程市,21,24.19673,120.7075
500608177,平安公園,15,24.16864,120.68909
500609001,豐原車站(豐勢路東側出口),28,24.25528,120.72429
500609002,豐陽國中,15,24.26221,120.74569
500609003,豐村國小,15,24.25549,120.73601
500609004,豐原監理站,30,24.24751,120.73032
500609005,豐原高商,34,24.24529,120.71382
500609006,豐原廟東夜市,30,24.25259,120.71864
500609007,豐原車站,52,24.25452,120.72265
500609008,豐原地政事務所,20,24.24903,120.71441
500609009,豐原高中,16,24.25573,120.74168
500609010,慈濟公園,20,24.2579,120.73313
500609011,圓環北大昌街口,10,24.25659,120.71672
500609012,豐原國中,26,24.26098,120.7196
500609013,豐原區公所,22,24.24243,120.71827
500609014,圓環西中山路口,14,24.25586,120.71263
500609015,陽明大樓,29,24.24698,120.7212
500609016,消防公園,14,24.26208,120.71317
500609017,南陽公園,16,24.24111,120.72528
500609018,社皮公園,12,24.24451,120.70472
500609019,富春國小,20,24.25164,120.71288
500609020,福陽國小,15,24.24215,120.73557
500609021,豐原大道南陽路口,14,24.24368,120.73018
500609022,田心圓環東路口,15,24.24321,120.71893
500609023,豐田國小,15,24.23686,120.72045
500609024,豐南國中,15,24.23956,120.71645
500609025,合作國小,15,24.23971,120.70342
500609026,同心互助街口,15,24.23773,120.70643
500609027,圓環東安康路口,15,24.24496,120.72356
500609028,地方稅務局豐原分局,10,24.24251,120.71311
500609029,豐原區市立體育館,15,24.24914,120.71101
500609030,忠勤公園,20,24.24991,120.70462
500609031,葫蘆墩親子館,15,24.25886,120.72019
500609032,豐圳公園,17,24.25274,120.70577
500609033,中正大社街口,11,24.2494,120.70137
500609034,義士祠,10,24.26021,120.73631
500609035,三豐新生北路口,12,24.25566,120.72248
500609036,橫街尾停車場,20,24.25043,120.71763
500609037,圓環北大順街口,15,24.26051,120.72357
500609038,圳寮里活動中心,15,24.25633,120.71542
500609039,北陽公園,12,24.2497,120.73643
500609041,北陽路40巷北陽路口,20,24.25195,120.73053
500609042,臺中市立豐原區體育場,18,24.26072,120.71703
500609043,豐田國小(田心路),15,24.237276,120.722308
500609044,三陽運動公園,14,24.251917,120.731772
500609045,豐原大道一心路口,12,24.24626,120.70334
500609047,育英停車場,16,24.240798,120.714519
500609048,豐原武明山公園,8,24.238465,120.73378
500609049,豐原大道豐科路口,12,24.26418,120.72219
500609050,豐原大道460巷口,12,24.26495,120.72675
500609051,豐原中正公園(水源路),10,24.254467,120.748176
500609052,豐原葫蘆墩郵局,10,24.263934,120.719438
500609053,圓環東綠空廊道口,10,24.24458,120.71583
500609054,豐原萬年宮,12,24.26502,120.73883
500609055,豐勢萬年路口,12,24.26242,120.73983
500609056,翁子公園,15,24.266841,120.751018
500609058,鎌村祥和東路口,13,24.229097,120.723745
500610001,永明公園,15,24.107972,120.675814
500610002,永隆里活動中心,24,24.112751,120.673681
500610003,永隆永隆七街101巷口,23,24.113568,120.675713
500610004,大明兒童公園(大明路),22,24.115046,120.678402
500610005,國光公園(興大南街),26,24.116506,120.676302
500610006,大里兒青館,12,24.11036,120.69199
500610007,環河爽文路口,13,24.116395,120.674155
500610008,國光花市停車場,12,24.10377,120.68377
500610009,德芳南路德芳南一街口,14,24.10255,120.68722
500610010,環保公園,24,24.10456,120.67967
500610011,大里圖書館,38,24.08778,120.69557
500610012,臺中市纖維工藝博物館,16,24.10036,120.68707
500610013,長春兒童公園,9,24.0898,120.69112
500610014,內新國小(新仁路),26,24.11144,120.69509
500610015,爽文公園,16,24.10571,120.67477
500610016,大里高中,20,24.09461,120.67818
500610017,大買家國光店,12,24.115824,120.67951
500610018,日新河濱公園,15,24.12057,120.69077
500610019,日新社區公園,12,24.11872,120.69236
500610020,積善公園,38,24.1149,120.67153
500610021,臺中市立圖書館大里大新分館,18,24.09953,120.67845
500610022,瑞城國小,24,24.08611,120.70201
500610023,塗城里活動中心,16,24.08655,120.72201
500610024,崇光國小,30,24.11477,120.68399
500610025,祥興公園,15,24.12003,120.68846
500610026,內新市場,32,24.11029,120.69004
500610027,大里運動公園,29,24.10028,120.68267
500610028,中興大學附屬高中,32,24.10991,120.68375
500610029,立新國中,32,24.10441,120.69877
500610030,十九甲健康公園,10,24.09988,120.69476
500610031,廣停五停車場,15,24.10113,120.68926
500610032,進士公園,14,24.10247,120.67465
500610033,青年公園,12,24.0847,120.69365
500610034,益民國小,20,24.10674,120.68673
500610035,文化公園,10,24.09518,120.7004
500610036,美群國小,15,24.08336,120.71228
500610037,草湖國小,15,24.07826,120.68919
500610038,立元停車場,15,24.10141,120.6983
500610039,仁化公園,15,24.09421,120.70994
500610040,草湖公園,15,24.0874,120.68844
500610042,仁堤公園,15,24.09876,120.698626
500610043,大元三角公園,15,24.095561,120.686738
500610044,大里社會住宅,12,24.091547,120.729143
500610045,大新兒童公園,17,24.10226,120.68494
500610046,瑞和公園,15,24.0851,120.70511
500610047,興大附中公有停車場,10,24.10842,120.68385
500610048,中投西路東興路橋下公園,12,24.108021,120.671592
500610049,新仁里活動中心,13,24.108,120.70547
500610050,德芳兒童公園,15,24.10462,120.68463
500610051,立德社區公園,11,24.102556,120.700203
500610052,竹仔坑社區活動中心,15,24.0894,120.72933
500610053,仁美社區公園,14,24.097502,120.705732
500610054,大智喬城路口(東南側),13,24.12212,120.690341
500610055,甲堤六街公園,15,24.1072,120.69827
500610056,立元立仁路口,15,24.10495,120.70657
500610057,台3線中興路一段2巷口,14,24.07979,120.69899
500610058,爽文國中(永隆路),20,24.10659,120.67698
500610059,力山美群,20,24.09143,120.71132
500610060,東湖公園(科技路),14,24.085,120.69518
500610062,東明公園(南側),12,24.11286,120.68519
500610063,祥興忠明南路1240巷口,15,24.11742,120.68111
500610064,文心南路1316巷口(西北側),11,24.103852,120.669367
500610067,天祐宮,15,24.11018,120.6653
500610068,瓦磘大里路口(西南側),15,24.09632,120.6688
500611001,新光國小(新興路),51,24.15938,120.70748
500611002,祥順運動公園(環中東路),15,24.13794,120.71059
500611003,宜昌兒童公園(宜昌路),28,24.14425,120.71342
500611004,中山路28巷中山路口(東北側),20,24.15006,120.71215
500611005,新安兒童公園,15,24.16009,120.71154
500611006,新平立體停車場(樹孝路),35,24.148927,120.715953
500611007,立文公園,14,24.156571,120.715336
500611008,新高新光新興聯合里活動中心,19,24.159456,120.715793
500611009,新福公園(旱溪東路),26,24.15085,120.7013
500611010,太平宜佳公園,15,24.13975,120.71298
500611011,育賢段社會住宅,18,24.158647,120.716738
500611012,祥順運動公園,10,24.13747,120.71251
500611013,新光國小(太順路),15,24.16114,120.70594
500611014,新平國小,30,24.15436,120.71975
500611015,一江橋,10,24.13121,120.73726
500611016,長億公園,10,24.11776,120.71478
500611017,太平區運動場,14,24.13094,120.72047
500611018,坪林森林公園,30,24.15006,120.72839
500611019,中平公園,22,24.12079,120.7207
500611020,屯區藝文中心,10,24.15664,120.73372
500611021,大源公園,10,24.14222,120.72286
500611022,中平國中,22,24.12264,120.71838
500611023,東村公園,12,24.13703,120.72475
500611024,太平國中,25,24.14804,120.73432
500611025,育賢停車場(育賢路),20,24.15801,120.71939
500611026,育賢停車場(近環中東路),20,24.15834,120.71798
500611027,豐年公園,14,24.14477,120.72333
500611028,宜富公園,15,24.14435,120.72167
500611029,華成曉園,12,24.15268,120.72636
500611030,太平區福星公園,17,24.113689,120.716475
500611031,臺中市立圖書館太平坪林分館,10,24.141639,120.732547
500611032,祥順新平路一段口,17,24.13582,120.71546
500611033,新坪里活動中心,12,24.15577,120.72609
500611034,太平國小,12,24.128217,120.717186
500611035,太平產業園區,15,24.09998,120.7288
500611036,永福公園,20,24.11157,120.71575
500611038,福平公園,11,24.12615,120.72405
500611039,吉祥公園,16,24.14967,120.72318
500611040,光隆國小,18,24.10507,120.72687
500611041,新福振武路口,15,24.154775,120.704152
500611042,中山路二段大興路口,12,24.15062,120.73296
500611043,麗園公園(環太東路),18,24.15707,120.72884
500611045,建國公園,15,24.123436,120.724367
500611046,太平里永豐公園,10,24.124335,120.71274
500611047,溪南公園,13,24.15961,120.73815
500611048,德興公園(新安街),13,24.16015,120.70925
500611049,宜欣公園,15,24.13826,120.71905
500611050,太平區廣1停車場,15,24.162523,120.706472
500611051,長億高中,20,24.11356,120.72134
